customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
49482,33,4,33,1,0,0,0,62,50583.0,6,-1,0,1,0,0,0,7,30,0.0
18865,14,0,14,0,0,0,0,55,35886.0,3,40,48,2,0,4,1,8,36,8.119
9554,27,0,27,1,0,0,0,36,31318.0,2,36,48,5,3,2,2,16,47,10.41
21059,51,26,51,1,0,0,0,51,37908.0,1,28,36,3,1,1,1,13,35,8.566
57047,47,20,47,1,0,0,0,46,53845.0,2,25,36,4,0,0,0,17,35,0.0
52535,32,2,32,0,0,0,0,59,51525.0,3,16,24,2,1,0,0,12,28,0.0
40433,51,21,51,1,0,0,0,62,46059.0,5,32,36,1,2,0,0,6,31,0.0
43422,66,38,66,1,0,0,0,74,47160.0,6,28,36,0,0,3,2,10,15,9.259
8177,38,9,38,0,0,0,0,55,30107.0,4,-5,0,2,3,0,0,11,33,0.0
56209,38,10,38,1,0,0,0,65,53210.0,5,7,12,0,0,3,1,6,27,11.22
34443,35,3,35,0,0,0,0,57,42709.0,7,14,24,2,1,0,0,9,32,0.0
15991,42,13,42,1,0,0,0,64,34966.0,5,41,48,1,0,0,0,9,26,0.0
107220,26,0,26,0,0,0,1,71,71500.0,2,13,24,0,1,3,18,9,18,24.826999999999998
47441,39,9,39,1,0,0,0,63,48976.0,6,36,48,1,0,0,0,9,27,0.0
41468,42,15,42,1,0,0,0,68,46586.0,5,25,36,0,0,2,1,10,20,10.049
38673,51,22,51,0,0,0,0,57,45473.0,1,19,24,2,3,0,0,15,26,0.0
25366,24,0,24,1,0,0,0,64,39787.0,2,21,24,1,0,5,2,8,26,8.882
56510,51,25,51,0,0,0,0,67,53369.0,2,27,36,0,4,0,0,5,27,0.0
3779,31,6,31,0,0,0,0,52,26289.0,2,-3,0,3,2,1,0,9,37,0.0
31523,68,40,68,0,0,0,0,65,41993.0,6,25,36,0,0,5,2,12,21,12.929
6890,49,20,49,0,0,0,0,64,29056.0,5,12,24,0,0,2,2,9,26,11.045
109568,82,53,82,1,0,0,0,50,72913.0,5,7,12,3,1,3,1,17,31,10.561
22445,62,33,62,0,0,0,0,57,38240.0,4,37,48,2,0,5,2,8,33,9.886000000000001
40588,47,16,47,1,0,0,0,56,46355.0,3,40,48,2,0,0,0,10,32,0.0
59246,33,5,33,1,0,0,0,60,54793.0,6,9,12,1,1,4,2,12,27,8.392000000000001
22454,90,58,90,1,0,0,0,57,38190.0,4,-3,0,2,3,0,0,11,30,0.0
45599,38,7,38,0,0,0,0,60,47997.0,6,41,48,1,0,3,1,9,30,8.258
48154,37,7,37,0,0,1,0,70,49795.0,7,-5,0,0,4,0,0,8,21,0.0
30595,35,4,35,0,0,0,0,51,41388.0,6,9,12,3,1,0,0,11,36,0.0
26863,56,22,56,0,0,0,0,54,40296.0,2,20,24,2,4,4,1,11,34,8.994
56456,37,5,37,1,0,0,0,60,53440.0,6,12,24,1,0,5,17,13,25,24.622
46501,35,7,35,0,0,1,0,43,48514.0,3,12,24,4,3,0,5,7,49,13.248
36857,41,9,41,1,0,0,0,43,44543.0,6,21,24,4,2,0,0,12,43,0.0
4577,53,23,53,0,0,0,0,60,26957.0,2,-5,0,1,0,0,0,12,27,0.0
2435,51,23,51,1,0,0,0,53,24972.0,1,0,12,2,0,0,0,15,30,0.0
17394,37,10,37,0,0,0,0,68,35417.0,5,41,48,0,0,5,2,13,17,11.078
47251,41,12,41,1,0,0,0,58,48689.0,2,18,24,1,0,5,2,13,27,9.163
24696,46,19,46,1,0,0,0,55,39228.0,4,6,12,2,2,0,0,15,29,0.0
55219,38,9,38,1,0,0,0,45,52717.0,2,13,24,4,0,0,0,8,45,0.0
7243,52,23,52,1,0,0,0,72,29711.0,5,9,12,0,0,5,3,8,18,10.64
50153,49,19,49,0,0,0,0,63,50768.0,3,38,48,1,1,3,1,11,25,8.163
42809,34,5,34,0,0,0,0,59,46804.0,2,35,36,2,0,0,0,13,26,0.0
45822,69,41,69,0,0,0,0,62,48100.0,3,5,12,1,0,0,0,9,28,0.0
81764,45,13,45,1,0,0,0,54,62615.0,5,16,24,2,0,4,3,13,31,12.248
3136,35,13,35,1,0,0,0,34,26119.0,4,7,12,6,5,5,2,16,48,9.628
56659,51,22,51,1,0,0,0,72,53369.0,3,29,36,0,0,2,1,8,19,7.646
46714,39,11,39,0,0,0,0,60,48643.0,6,14,24,1,1,3,2,9,29,9.476
7441,37,10,37,0,0,0,0,63,29913.0,3,41,48,1,3,4,2,6,29,9.142000000000001
1773,47,18,47,1,0,0,0,60,23524.0,7,12,24,1,0,5,5,11,28,11.615
19562,41,7,41,0,0,0,0,49,36837.0,6,18,24,3,2,2,2,7,42,8.423
70296,40,8,40,0,0,0,0,72,57611.0,3,28,36,0,0,1,22,9,18,28.896
1495,40,8,40,1,0,0,0,47,22915.0,2,39,48,4,2,4,2,19,33,8.976
3202,39,13,39,0,0,0,0,49,26083.0,6,8,12,3,3,0,0,10,40,0.0
45011,30,1,30,1,0,0,0,62,47951.0,2,-6,0,1,2,0,0,12,24,0.0
21271,41,11,41,1,0,0,0,61,37869.0,2,11,12,1,0,2,2,7,30,9.508
41707,34,7,34,0,0,0,0,48,46647.0,3,16,24,3,0,0,0,11,40,0.0
37760,48,20,48,1,0,0,0,67,45326.0,6,0,12,0,3,1,0,6,26,0.0
39915,32,5,32,1,0,0,0,64,46001.0,3,-2,0,1,0,0,0,10,25,0.0
33448,35,4,35,0,0,0,0,49,42489.0,4,28,36,3,1,0,0,13,36,0.0
59646,30,5,30,1,0,0,0,53,54930.0,2,32,36,2,0,4,1,15,30,8.162
50784,33,3,33,0,0,0,0,56,51039.0,2,35,36,2,3,4,4,10,33,10.415999999999999
9143,28,0,28,1,0,0,0,72,30958.0,5,12,24,0,1,4,3,10,16,9.496
1327,24,0,24,0,0,0,0,55,22514.0,6,21,24,2,0,1,1,16,27,13.149000000000001
35717,54,25,54,1,0,0,0,74,44067.0,1,18,24,0,1,0,0,13,11,0.0
47468,22,0,22,0,0,0,0,63,49013.0,6,20,24,1,1,2,1,5,30,11.84
62389,40,13,40,1,0,0,0,62,55520.0,4,10,12,1,0,4,3,14,23,10.071
42591,45,12,45,1,0,0,0,46,46798.0,7,13,24,3,1,0,0,12,41,0.0
60461,47,22,47,1,0,0,0,49,55070.0,1,-2,0,3,1,0,0,9,41,0.0
5714,36,3,36,0,0,0,0,45,28274.0,2,22,24,4,1,2,1,9,44,13.015999999999998
31927,63,37,63,0,0,0,0,65,42072.0,2,6,12,0,2,4,1,13,21,9.129
41751,65,37,65,1,0,1,0,47,46648.0,3,34,36,3,1,0,0,13,39,0.0
46742,39,10,39,1,0,0,0,42,48559.0,3,37,48,4,0,5,2,12,44,13.512
20352,48,18,48,0,0,0,0,60,37495.0,3,37,48,1,2,0,0,7,32,0.0
30023,21,0,21,0,0,0,0,53,41064.0,6,31,36,2,0,4,4,10,35,11.682
43119,37,5,37,1,0,0,0,54,47107.0,4,-3,0,2,2,1,0,12,32,0.0
68799,40,7,40,1,0,0,0,61,56925.0,4,13,24,1,0,4,3,10,27,12.998
14881,19,0,19,1,0,1,0,69,33943.0,2,37,48,0,3,4,2,13,17,8.46
4547,50,24,50,1,0,0,0,61,27023.0,3,40,48,1,0,2,1,3,34,9.066
30170,44,12,44,1,0,0,0,32,41313.0,5,13,24,6,2,0,0,19,47,0.0
22276,53,22,53,1,0,0,0,46,38110.0,4,29,36,4,2,2,1,8,45,12.267000000000001
54915,30,3,30,0,0,0,0,64,52586.0,5,9,12,0,1,1,1,7,27,7.626
47640,39,10,39,1,0,0,0,77,49153.0,5,14,24,1,0,3,3,5,16,11.762
9369,34,6,34,0,0,0,0,69,31015.0,3,29,36,0,0,2,1,10,19,8.032
7818,18,0,18,0,0,0,0,28,29968.0,4,38,48,7,1,0,0,13,58,0.0
105527,38,8,38,0,0,0,0,59,70997.0,7,6,12,1,2,3,1,7,32,11.216
5671,52,22,52,1,0,0,0,54,28337.0,6,36,48,3,0,2,1,15,30,9.666
25783,27,0,27,1,0,0,0,54,39898.0,2,23,36,2,0,0,0,12,32,0.0
38756,44,11,44,1,0,0,0,60,45507.0,3,40,48,1,1,0,0,9,30,0.0
18284,60,31,60,0,0,0,0,47,35858.0,3,35,36,3,0,2,23,12,39,30.234
46169,39,12,39,1,0,0,0,47,48302.0,4,8,12,3,2,2,1,12,39,7.45
22497,44,15,44,0,0,0,0,57,38187.0,7,16,24,2,2,4,2,13,29,10.860999999999999
33957,28,0,28,0,0,0,0,52,42702.0,4,-4,0,3,0,0,0,10,36,0.0
31139,23,0,23,0,0,0,0,57,41775.0,2,-2,0,2,0,0,0,6,36,0.0
10878,24,0,24,0,0,0,0,41,31883.0,2,24,36,5,5,4,3,9,49,10.152000000000001
12277,65,38,65,1,0,0,0,41,32184.0,4,35,48,5,0,0,0,17,41,0.0
32101,23,0,23,1,0,0,0,57,42199.0,2,18,24,2,1,0,0,9,32,0.0
3819,49,20,49,1,0,0,0,63,26280.0,6,9,12,1,2,5,3,10,25,10.196
11491,35,4,35,1,0,1,0,47,32001.0,6,23,24,3,0,0,0,14,38,0.0
47014,38,9,38,0,0,0,0,45,48645.0,7,40,48,4,0,2,2,10,43,9.138
55149,50,22,50,0,0,0,0,55,52720.0,4,26,36,2,0,2,1,11,32,8.531
58915,13,0,13,0,0,0,0,63,54593.0,3,16,24,1,1,0,0,2,34,0.0
25945,55,24,55,0,0,0,0,55,39874.0,1,12,24,2,3,2,16,5,39,22.752
23880,32,0,32,0,0,0,0,54,38823.0,6,-3,0,2,0,0,0,19,25,0.0
45945,42,14,42,0,0,0,0,62,48160.0,5,35,36,1,1,0,0,20,17,0.0
46148,39,7,39,1,0,0,0,68,48261.0,3,40,48,0,2,2,1,10,21,7.999
8276,51,23,51,1,0,0,0,53,30287.0,4,40,48,3,1,5,3,8,38,10.07
53726,58,29,58,0,0,0,0,43,52181.0,6,5,12,4,0,0,0,16,39,0.0
80986,52,25,52,0,0,0,0,56,62111.0,1,21,24,2,3,2,2,11,32,11.937999999999999
35131,41,14,41,0,0,0,0,63,43610.0,7,25,36,1,1,3,2,8,27,13.158
56717,76,49,76,0,0,1,0,51,53400.0,4,28,36,3,0,0,0,19,28,0.0
3323,29,0,29,0,0,0,0,44,26142.0,2,35,36,4,1,0,0,14,41,0.0
3590,28,0,28,0,0,0,0,62,26175.0,5,38,48,1,2,0,0,9,28,0.0
11351,15,0,15,1,0,0,0,56,32014.0,3,19,24,2,0,3,1,14,29,9.753
45508,23,0,23,1,0,0,0,58,47967.0,4,19,24,2,2,3,2,12,29,10.931
3217,45,15,45,1,0,0,0,56,26092.0,4,22,24,2,0,3,2,9,34,8.288
20890,37,7,37,1,0,0,0,58,37612.0,4,38,48,2,0,2,2,9,32,9.3
18751,56,31,56,0,0,0,0,58,35887.0,5,31,36,1,1,0,0,8,32,0.0
38046,36,9,36,1,0,0,0,64,45411.0,7,23,24,0,0,0,0,6,28,0.0
20879,31,3,31,1,0,0,0,33,37573.0,7,0,12,6,1,0,0,11,55,0.0
22316,54,24,54,1,0,0,0,53,38099.0,6,-2,0,3,0,0,0,5,41,0.0
9524,57,28,57,1,0,0,0,65,31212.0,4,28,36,0,1,0,0,8,26,0.0
34656,27,0,27,0,0,0,0,59,43058.0,3,-3,0,1,0,1,0,10,30,0.0
55740,24,0,24,1,0,0,0,53,53248.0,4,34,36,2,1,4,1,8,38,11.222000000000001
728,43,9,43,0,0,0,0,56,19878.0,3,12,24,2,1,3,1,9,34,8.399
8718,44,14,44,1,0,0,0,47,30843.0,7,5,12,3,1,1,1,10,41,7.557
30356,35,8,35,1,0,0,0,49,41306.0,4,14,24,3,0,4,2,27,23,11.520999999999999
11631,24,0,24,0,0,0,0,56,32006.0,3,19,24,2,0,0,0,9,33,0.0
17507,44,16,44,1,0,0,0,49,35364.0,4,26,36,3,0,2,1,9,41,11.782
21310,23,0,23,0,0,0,0,52,37872.0,4,17,24,3,3,0,0,15,32,0.0
6464,30,0,30,0,0,0,0,23,28374.0,4,38,48,8,0,0,0,17,59,0.0
51881,50,21,50,1,0,0,0,58,51385.0,4,26,36,2,1,0,0,6,34,0.0
20840,38,14,38,1,0,0,0,53,37501.0,7,41,48,2,1,3,1,7,38,10.125
59408,26,0,26,1,0,0,0,57,54868.0,4,40,48,2,0,3,2,10,32,10.138
44538,30,3,30,1,0,0,0,66,48018.0,6,25,36,0,1,0,0,13,20,0.0
16176,43,13,43,0,0,0,0,66,34999.0,5,40,48,0,0,0,0,10,23,0.0
41421,25,0,25,1,0,1,0,62,46584.0,7,32,36,1,4,0,0,14,23,0.0
7064,23,0,23,0,0,0,0,46,29448.0,6,24,36,4,2,4,2,17,35,10.589
4487,38,5,38,0,0,0,0,54,26978.0,6,28,36,2,0,1,1,9,36,13.583
3648,47,17,47,0,0,0,0,54,26345.0,5,30,36,2,0,1,1,14,30,11.824000000000002
22290,17,0,17,0,0,0,0,71,38138.0,6,19,24,0,2,0,0,9,19,0.0
60732,24,0,24,1,0,0,0,43,55263.0,6,26,36,4,1,0,0,12,43,0.0
33800,27,0,27,1,0,0,0,54,42630.0,6,26,36,2,2,3,1,8,36,10.849
55203,29,2,29,1,0,0,0,63,52696.0,3,6,12,1,1,0,0,8,28,0.0
28639,44,15,44,1,0,0,0,48,40990.0,2,21,24,3,1,0,0,12,38,0.0
43595,42,18,42,0,0,0,0,45,47373.0,5,11,12,4,0,0,21,9,44,28.541999999999998
38784,30,0,30,1,0,0,0,59,45515.0,6,29,36,2,4,5,3,8,31,9.594
33754,33,4,33,1,0,0,0,57,42623.0,7,21,24,2,0,1,1,10,31,7.669
30484,26,0,26,0,0,0,0,47,41314.0,6,40,48,4,7,0,0,14,38,0.0
40709,27,0,27,0,0,0,0,64,46464.0,7,10,12,1,2,0,0,11,24,0.0
50310,47,19,47,1,0,0,0,45,50898.0,3,9,12,4,4,0,7,12,41,14.968
10691,29,0,29,1,0,0,0,54,31871.0,4,27,36,2,6,1,1,9,35,11.949000000000002
37976,31,0,31,1,0,0,0,37,45392.0,4,34,36,5,1,1,1,15,46,7.317
5897,29,0,29,0,0,0,0,35,28323.0,6,25,36,6,0,3,1,19,44,7.5489999999999995
23865,29,0,29,1,0,0,0,58,38725.0,3,0,12,2,0,0,0,9,32,0.0
1016,45,18,45,1,0,0,0,48,20671.0,5,26,36,3,0,0,0,12,39,0.0
43851,22,0,22,1,0,0,0,54,47744.0,4,0,12,2,3,0,0,13,32,0.0
18712,36,6,36,0,0,0,0,69,35944.0,4,37,48,0,0,5,23,11,18,29.76
43897,43,13,43,1,0,0,0,66,47792.0,7,12,24,0,0,4,2,17,15,13.5
41435,33,3,33,0,0,0,0,52,46649.0,2,7,12,2,2,2,1,6,41,7.832000000000001
234,29,0,29,0,0,0,0,52,17570.0,5,22,24,3,0,0,0,12,35,0.0
15104,14,0,14,1,0,0,0,59,34014.0,2,-6,0,1,0,1,0,10,30,0.0
10386,49,22,49,0,0,0,0,56,31571.0,3,40,48,2,1,0,0,6,37,0.0
40245,26,0,26,0,0,0,0,63,46081.0,5,28,36,1,0,0,0,9,26,0.0
6410,29,2,29,1,0,0,0,63,28307.0,2,26,36,1,0,0,0,7,28,0.0
34984,47,16,47,0,0,0,0,58,43312.0,2,34,36,2,1,0,0,3,38,0.0
57920,37,8,37,1,0,0,0,62,54296.0,4,11,24,1,0,4,3,20,17,10.817
18143,28,1,28,1,0,0,0,58,35457.0,7,-4,0,1,2,0,0,9,32,0.0
65283,37,5,37,0,0,0,0,54,56118.0,5,8,12,3,3,6,21,9,36,27.649
30221,24,0,24,1,0,0,0,59,41284.0,3,38,48,1,4,0,0,5,34,0.0
109032,40,11,40,0,0,0,0,49,71785.0,7,16,24,3,0,3,1,9,41,7.8870000000000005
9691,33,1,33,0,0,0,0,33,31302.0,2,34,36,6,1,4,4,18,47,10.538
80855,38,10,38,1,0,0,0,57,62065.0,3,14,24,2,0,4,2,8,33,9.868
18218,32,6,32,0,0,0,0,44,35815.0,6,40,48,4,0,0,0,11,44,0.0
31643,58,28,58,1,0,0,0,42,41973.0,2,10,12,4,1,0,0,14,42,0.0
41366,47,19,47,0,0,0,0,48,46620.0,2,30,36,3,2,2,2,18,33,11.048
14055,37,9,37,1,0,0,0,58,33345.0,3,34,36,1,0,0,0,7,33,0.0
19965,49,23,49,0,0,0,0,59,37056.0,6,19,24,2,1,5,3,11,29,11.03
17519,51,19,51,1,0,0,0,55,35406.0,1,9,12,2,1,0,0,10,33,0.0
26188,18,0,18,1,0,0,0,52,39923.0,5,22,24,3,3,3,1,10,36,11.075999999999999
22212,54,25,54,0,0,0,0,59,38054.0,2,29,36,1,2,0,0,12,27,0.0
38769,40,12,40,1,0,0,0,36,45491.0,3,39,48,5,2,5,3,12,50,11.005999999999998
10313,39,8,39,0,0,0,0,48,31566.0,6,21,24,4,2,5,4,9,42,10.997
3594,24,0,24,0,0,0,0,52,26231.0,5,20,24,3,0,0,0,10,36,0.0
59574,14,0,14,0,0,0,0,66,54903.0,4,34,36,0,0,0,0,21,12,0.0
48161,45,19,45,0,0,0,0,64,49808.0,4,12,24,1,0,2,1,10,25,7.386
17657,53,24,53,0,0,0,0,59,35378.0,1,10,12,1,0,0,0,5,35,0.0
25042,15,0,15,1,0,0,0,46,39270.0,7,-6,0,4,0,0,0,10,43,0.0
62003,31,0,31,0,0,0,0,41,55449.0,5,36,48,4,0,0,0,18,39,0.0
8536,22,0,22,1,0,0,0,59,30608.0,7,13,24,1,1,4,1,9,31,8.192
7347,34,8,34,0,0,0,0,67,29809.0,4,33,36,0,1,0,0,10,22,0.0
83753,44,11,44,0,0,0,0,37,63408.0,5,21,24,5,0,4,11,20,42,18.148
94611,37,11,37,1,0,0,0,59,67705.0,2,32,36,2,0,3,2,12,28,9.451
54658,38,12,38,0,0,0,0,29,52574.0,2,14,24,7,0,4,2,11,59,11.892000000000001
27819,33,4,33,1,0,0,0,70,40905.0,5,0,12,0,0,3,0,10,18,0.0
4810,46,16,46,0,0,0,0,68,27022.0,4,28,36,0,0,4,1,12,19,9.992
34118,43,14,43,1,0,1,0,54,42719.0,4,32,36,2,2,0,17,10,34,23.823
43141,19,0,19,1,0,0,0,58,47116.0,7,36,48,2,0,0,0,14,26,0.0
1330,34,6,34,0,0,0,0,54,22550.0,4,26,36,2,2,2,1,9,36,10.463
36608,32,4,32,0,0,0,0,71,44431.0,5,41,48,0,0,2,1,8,20,9.468
31475,15,0,15,1,0,0,0,53,41966.0,2,40,48,3,1,0,0,6,39,0.0
38413,35,1,35,1,0,0,0,49,45474.0,7,20,24,3,7,0,0,9,40,0.0
39482,43,15,43,1,0,0,0,41,45818.0,4,12,24,4,1,2,1,10,47,7.386
30279,39,9,39,0,0,0,0,49,41263.0,6,20,24,3,0,2,2,15,35,10.738
55164,46,16,46,1,0,0,0,55,52677.0,5,41,48,2,4,1,1,14,29,11.186
48968,38,11,38,0,0,0,0,51,50116.0,3,18,24,3,0,4,1,15,33,8.326
66358,53,22,53,0,0,0,0,30,56389.0,6,5,12,6,3,2,1,25,44,10.059
28999,32,4,32,1,0,1,0,63,40971.0,3,-6,0,1,5,0,0,9,26,0.0
40336,31,0,31,1,0,0,0,52,46112.0,6,40,48,2,1,4,4,9,38,10.927
40455,42,13,42,1,0,0,0,59,46134.0,5,11,24,2,7,3,1,10,30,9.426
52074,45,13,45,1,0,0,0,56,51486.0,4,8,12,2,0,3,3,14,28,9.695
24822,41,15,41,0,0,0,0,70,39338.0,2,22,24,0,0,3,2,8,20,8.421
60614,50,16,50,1,0,0,0,39,55308.0,5,34,36,5,1,0,0,17,43,0.0
2054,61,30,61,1,0,0,0,65,24084.0,5,6,12,1,0,0,0,3,31,0.0
112419,34,9,34,1,0,0,0,61,74995.0,7,33,36,1,4,3,1,7,31,7.294
61377,50,20,50,0,0,0,0,49,55322.0,3,9,12,3,1,0,0,9,40,0.0
54314,39,6,39,1,0,0,0,26,52512.0,2,23,36,7,4,2,1,18,54,10.179
49872,17,0,17,1,0,0,0,76,50746.0,4,12,24,0,3,1,22,10,13,29.143
51932,21,0,21,1,0,0,0,46,51459.0,4,31,36,4,0,2,1,10,42,7.712000000000001
50341,26,0,26,0,0,0,0,62,50890.0,4,12,24,1,1,4,2,5,32,8.568999999999999
49386,20,0,20,0,0,0,0,46,50163.0,4,22,24,3,7,1,1,10,43,12.799000000000001
51371,48,18,48,0,0,1,0,38,51296.0,4,39,48,5,0,2,2,12,49,11.302999999999999
35217,45,17,45,1,0,0,0,55,43655.0,6,21,24,2,1,3,1,8,36,9.859
8230,52,22,52,0,0,0,0,53,30268.0,3,-5,0,3,3,0,0,11,35,0.0
7521,19,0,19,1,0,0,0,47,29936.0,6,31,36,4,0,0,0,14,38,0.0
58440,41,13,41,0,0,0,0,38,54414.0,3,11,12,5,1,0,0,14,46,0.0
56264,48,17,48,0,0,0,0,55,53259.0,2,-3,0,2,0,0,0,12,32,0.0
37231,41,15,41,1,0,0,0,43,44702.0,2,-4,0,4,1,0,0,9,46,0.0
25328,52,23,52,1,0,0,0,54,39674.0,4,34,36,2,0,0,0,7,37,0.0
27894,39,10,39,0,0,0,0,54,40927.0,6,23,24,2,4,0,0,12,32,0.0
7998,66,35,66,1,0,0,0,59,30020.0,2,-3,0,2,2,0,0,12,28,0.0
18326,28,1,28,1,0,0,0,73,35873.0,7,29,36,0,1,2,1,12,14,9.17
12171,48,21,48,0,0,1,0,46,32208.0,4,40,48,4,0,0,0,12,41,0.0
8211,34,2,34,0,0,0,0,49,30181.0,5,8,12,3,3,0,0,11,39,0.0
9667,35,7,35,1,0,0,0,57,31330.0,4,7,12,2,2,1,1,12,30,9.012
5126,37,8,37,0,0,0,0,45,27161.0,7,41,48,4,1,0,0,7,47,0.0
50716,29,0,29,0,0,0,0,46,50954.0,3,24,36,4,1,0,0,6,46,0.0
8284,43,15,43,0,0,0,0,60,30265.0,2,34,36,1,3,3,2,7,32,10.546
59110,51,19,51,1,0,0,0,68,54623.0,5,40,48,0,1,2,1,10,20,10.917
22604,36,3,36,0,0,0,0,40,38245.0,6,-6,0,4,2,0,0,22,37,0.0
47524,33,2,33,1,0,0,0,57,49029.0,4,28,36,2,1,0,0,11,31,0.0
58317,37,7,37,1,0,0,0,55,54450.0,2,-5,0,2,0,0,0,10,34,0.0
55853,60,29,60,1,0,0,0,61,53174.0,4,20,24,1,4,0,0,14,24,0.0
38963,31,0,31,0,0,0,0,58,45689.0,3,12,24,2,0,4,2,6,34,12.995
29882,21,0,21,1,0,0,0,56,41148.0,2,37,48,2,1,0,0,12,30,0.0
19655,38,15,38,1,0,0,0,62,36876.0,3,41,48,1,0,2,16,5,31,22.933000000000003
33823,42,10,42,1,0,0,0,48,42640.0,3,10,12,3,0,0,0,12,39,0.0
36654,42,8,42,1,0,0,0,63,44445.0,4,24,36,1,0,2,1,16,20,8.932
23428,27,0,27,0,0,0,0,49,38516.0,7,10,12,3,2,0,0,11,38,0.0
1160,44,15,44,0,0,0,0,47,21577.0,3,5,12,3,2,0,0,11,40,0.0
46525,41,13,41,0,0,1,0,37,48507.0,5,25,36,5,1,3,2,10,52,8.296
38992,37,7,37,0,0,0,0,43,45658.0,3,23,24,4,0,2,1,16,40,12.622
78373,28,0,28,0,0,0,0,18,61485.0,6,15,24,8,0,0,30,13,68,36.727
11641,37,7,37,1,0,1,0,43,31977.0,5,-2,0,4,0,0,0,11,45,0.0
43175,36,11,36,0,0,0,0,67,47102.0,2,7,12,0,2,0,0,10,22,0.0
13231,56,26,56,1,0,0,0,69,32483.0,6,36,48,0,0,0,0,11,18,0.0
15468,46,20,46,0,0,0,0,55,34689.0,4,21,24,2,1,0,0,7,36,0.0
46326,28,0,28,1,0,0,0,57,48475.0,5,34,36,2,0,0,0,7,35,0.0
31404,53,21,53,1,0,0,0,64,41860.0,5,16,24,1,1,3,1,10,25,7.586
58589,21,0,21,0,0,0,0,65,54379.0,2,41,48,0,2,4,3,13,21,13.979000000000001
25173,32,0,32,1,0,0,0,47,39414.0,3,34,36,3,5,2,1,9,43,8.646
105956,35,6,35,0,0,0,0,61,71133.0,5,35,36,1,1,2,1,6,32,9.026
21968,19,0,19,1,0,0,0,42,37951.0,6,11,12,4,1,1,15,12,44,21.932
44466,44,14,44,1,0,0,0,38,47984.0,2,38,48,5,2,0,0,16,44,0.0
16246,49,19,49,0,0,0,0,60,35020.0,5,-2,0,1,3,1,0,5,33,0.0
11769,20,0,20,1,0,0,0,64,31999.0,7,-2,0,1,0,1,0,5,30,0.0
53358,20,0,20,1,0,0,0,51,51929.0,4,34,36,3,0,0,0,14,34,0.0
47818,36,10,36,1,0,0,0,54,49416.0,5,0,12,2,0,0,0,9,36,0.0
222,29,2,29,1,0,0,0,66,17202.0,6,26,36,0,1,0,0,7,26,0.0
42950,19,0,19,0,0,0,0,59,46976.0,2,31,36,2,1,0,0,12,28,0.0
31548,12,0,12,0,0,0,0,50,41998.0,4,41,48,3,1,5,1,8,40,12.339
22158,23,0,23,0,0,0,0,46,38128.0,3,-5,0,4,0,1,0,12,40,0.0
12277,65,38,65,1,0,0,0,41,32184.0,4,35,48,5,0,0,0,17,41,0.0
4968,65,35,65,0,0,0,0,64,26991.0,5,12,24,1,0,4,2,3,32,9.512
46586,52,24,52,1,0,0,0,67,48572.0,3,12,24,0,3,0,0,6,25,0.0
59583,29,4,29,0,0,0,0,61,54901.0,2,14,24,1,1,2,2,8,29,8.485
4856,49,16,49,0,0,0,0,55,27050.0,2,31,36,2,0,0,0,11,33,0.0
113892,57,24,57,1,0,0,0,57,75261.0,6,21,24,2,0,2,1,6,36,8.079
10831,48,15,48,0,0,0,0,54,31927.0,2,29,36,2,2,4,3,12,32,13.057
18408,44,12,44,1,0,0,0,54,35936.0,7,29,36,2,3,1,1,16,29,9.926
51077,46,13,46,0,0,0,0,54,51034.0,5,21,24,2,0,3,1,6,38,7.5089999999999995
14440,37,3,37,1,0,0,0,48,33695.0,2,9,12,3,1,1,18,6,45,24.596
15499,53,26,53,0,0,0,0,48,34702.0,1,21,24,3,0,0,0,17,33,0.0
59147,30,3,30,1,0,0,0,61,54839.0,2,-4,0,1,1,0,0,5,33,0.0
44900,25,0,25,1,0,0,0,65,48013.0,7,22,24,1,0,1,1,5,29,7.499
26943,18,0,18,0,0,0,0,64,40384.0,7,40,48,0,1,0,4,7,27,13.015999999999998
15729,37,10,37,0,0,0,0,59,34806.0,2,40,48,1,2,6,3,11,28,9.419
36048,52,24,52,0,0,0,0,71,44364.0,5,20,24,0,2,0,0,10,17,0.0
36111,39,5,39,1,0,0,0,56,44433.0,5,22,24,2,0,0,0,7,35,0.0
98475,43,14,43,1,0,0,0,53,69214.0,4,19,24,2,0,3,1,14,32,7.682
71570,22,0,22,0,0,0,0,54,58446.0,7,9,12,2,0,4,9,8,36,15.306
25438,30,4,30,0,0,0,0,57,39782.0,7,10,12,2,0,2,2,6,35,9.649
22207,35,7,35,0,0,0,0,35,38091.0,2,29,36,5,0,0,0,17,46,0.0
36737,20,0,20,1,0,0,0,53,44447.0,6,13,24,2,0,0,0,9,37,0.0
2018,53,24,53,1,0,0,0,52,23925.0,5,35,36,3,0,3,3,7,40,11.104000000000001
46830,46,16,46,0,0,0,0,49,48593.0,4,33,36,3,0,0,0,13,36,0.0
58000,44,17,44,0,0,0,0,59,54296.0,4,38,48,1,3,0,0,11,29,0.0
2337,55,23,55,1,0,1,0,62,24751.0,4,41,48,1,1,2,1,13,23,12.152999999999999
43654,41,13,41,0,0,0,0,59,47413.0,3,12,24,1,2,3,2,9,31,12.821
